po_line_id,po_number,supplier_id,part_id,plant_id,source_id,order_date,requested_date,promised_date,qty_ordered,unit_price,currency
POL0027080,4503869,S0041,PN00340,P400,SRC001064,2026-01-02,2026-02-19,2026-02-19,84,118.57,USD
POL0027081,4503869,S0005,PN00249,P500,SRC000778,2025-12-22,2026-03-06,2026-03-08,91,29.04,USD
POL0027082,4503869,S0005,PN00052,P400,SRC000155,2025-01-20,2025-02-07,2025-02-07,500,9.53,USD
POL0027083,4503869,S0030,PN00016,P100,SRC000046,2025-05-15,2025-07-12,2025-07-12,500,123.1,USD
POL0027084,4503870,S0058,PN00159,P100,SRC000476,2025-12-26,2026-01-02,2026-01-02,66,23.76,USD
POL0027085,4503870,S0043,PN00270,P300,SRC000843,2025-01-22,2025-02-23,2025-02-28,73,92.11,USD
POL0027086,4503870,S0031,PN00080,P400,SRC000246,2025-11-04,2025-12-16,2025-12-16,439,32.41,USD
POL0027087,4503870,S0045,PN00053,P600,SRC000162,2025-08-14,2025-10-27,2025-11-01,104,98.79,USD
POL0027088,4503870,S0010,PN00334,P200,SRC001053,2026-03-08,2026-03-15,2026-03-15,125,254.39,USD
POL0027089,4503870,S0043,PN00371,P300,SRC001148,2025-01-06,2025-03-11,2025-03-11,169,34.52,USD
POL0027090,4503870,S0018,PN00364,P300,SRC001127,2025-06-29,2025-08-09,2025-08-14,84,15.12,USD
POL0027091,4503871,S0034,PN00168,P400,SRC000507,2025-10-24,2025-12-11,2025-12-11,148,36.86,USD
POL0027092,4503871,S0014,PN00192,P100,SRC000586,2025-05-22,2025-06-11,2025-06-11,175,27.41,USD
POL0027093,4503871,S0044,PN00199,P300,SRC000612,2025-12-11,2026-02-03,2026-02-03,100,202.02,USD
POL0027094,4503871,S0007,PN00154,P500,SRC000465,2025-02-18,2025-03-30,2025-03-30,143,25.52,USD
POL0027095,4503871,S0056,PN00194,P100,SRC000596,2025-03-08,2025-04-12,2025-04-12,161,18.67,USD
POL0027096,4503871,S0033,PN00263,P300,SRC000824,2025-03-18,2025-04-29,2025-04-29,130,23.01,USD
POL0027097,4503871,S0053,PN00165,P300,SRC000502,2025-04-18,2025-06-28,2025-06-28,500,191.33,USD
POL0027098,4503872,S0043,PN00053,P500,SRC000161,2025-06-02,2025-07-25,2025-07-25,39,93.09,USD
POL0027099,4503872,S0042,PN00228,P300,SRC000708,2025-11-01,2025-11-15,2025-11-15,500,7.18,USD
POL0027100,4503872,S0029,PN00284,P500,SRC000899,2025-07-16,2025-09-04,2025-09-04,45,57.82,USD
POL0027101,4503872,S0049,PN00012,P400,SRC000032,2025-11-06,2025-12-18,2025-12-20,115,41.89,USD
POL0027102,4503872,S0039,PN00071,P100,SRC000223,2025-03-28,2025-05-18,2025-05-18,309,45.47,USD
POL0027103,4503872,S0013,PN00021,P300,SRC000065,2025-10-16,2025-10-23,2025-10-25,100,24.65,USD
POL0027104,4503872,S0048,PN00146,P200,SRC000440,2025-03-12,2025-05-18,2025-05-18,34,30.39,USD
POL0027105,4503873,S0030,PN00098,P300,SRC000292,2026-02-06,2026-04-18,2026-04-18,177,87.22,USD
POL0027106,4503873,S0001,PN00197,P300,SRC000608,2025-11-23,2025-12-07,2025-12-07,44,276.26,USD
POL0027107,4503873,S0031,PN00080,P600,SRC000244,2026-01-12,2026-03-17,2026-03-19,500,36.18,USD
POL0027108,4503873,S0058,PN00159,P100,SRC000476,2025-02-03,2025-02-10,2025-02-12,231,23.49,USD
POL0027109,4503873,S0005,PN00091,P300,SRC000274,2025-01-29,2025-02-06,2025-02-06,105,33.47,USD
POL0027110,4503873,S0051,PN00319,P500,SRC001012,2025-09-22,2025-11-07,2025-11-12,282,28.16,USD
POL0027111,4503873,S0005,PN00052,P400,SRC000155,2025-12-14,2026-01-01,2026-01-06,500,9.91,USD
POL0027112,4503874,S0024,PN00050,P500,SRC000146,2025-12-06,2026-02-09,2026-02-09,64,52.64,USD
POL0027113,4503874,S0038,PN00256,P100,SRC000799,2026-01-20,2026-02-21,2026-02-23,100,18.68,USD
POL0027114,4503874,S0010,PN00067,P300,SRC000212,2026-02-09,2026-04-05,2026-04-05,101,8.37,USD
POL0027115,4503874,S0042,PN00226,P300,SRC000700,2025-09-07,2025-09-19,2025-09-24,89,13.75,USD
POL0027116,4503874,S0041,PN00340,P300,SRC001066,2026-01-21,2026-03-08,2026-03-10,77,114.96,USD
POL0027117,4503874,S0008,PN00069,P400,SRC000218,2026-03-13,2026-05-01,2026-05-01,100,28.22,USD
POL0027118,4503874,S0047,PN00070,P600,SRC000221,2025-11-30,2026-01-23,2026-01-23,84,55.8,USD
POL0027119,4503875,S0002,PN00241,P600,SRC000752,2025-01-07,2025-02-14,2025-02-19,578,32.21,USD
POL0027120,4503875,S0031,PN00134,P500,SRC000408,2025-10-25,2025-12-14,2025-12-16,100,90.96,USD
POL0027121,4503875,S0060,PN00145,P100,SRC000438,2025-11-19,2025-12-07,2025-12-07,263,5.58,USD
POL0027122,4503875,S0028,PN00004,P200,SRC000010,2025-11-07,2025-12-10,2025-12-12,1126,42.11,USD
POL0027123,4503875,S0045,PN00164,P200,SRC000499,2025-04-18,2025-06-24,2025-06-24,25,17.96,USD
POL0027124,4503875,S0046,PN00068,P600,SRC000217,2025-04-28,2025-05-17,2025-05-17,50,153.19,USD
POL0027125,4503875,S0033,PN00113,P400,SRC000336,2025-09-10,2025-10-18,2025-10-18,50,54.13,USD
POL0027126,4503876,S0036,PN00359,P200,SRC001105,2025-10-16,2025-11-29,2025-12-04,84,73.63,USD
POL0027127,4503876,S0005,PN00238,P100,SRC000742,2025-04-10,2025-05-31,2025-06-05,63,17.66,USD
POL0027128,4503876,S0049,PN00049,P300,SRC000145,2025-10-27,2025-12-28,2026-01-02,100,17.75,USD
POL0027129,4503876,S0002,PN00152,P600,SRC000458,2025-12-26,2026-03-07,2026-03-07,30,179.93,USD
POL0027130,4503876,S0009,PN00371,P300,SRC001150,2026-02-03,2026-02-13,2026-02-13,500,31.89,USD
POL0027131,4503876,S0027,PN00144,P100,SRC000435,2026-03-02,2026-05-03,2026-05-08,183,106.59,USD
POL0027132,4503876,S0021,PN00219,P200,SRC000666,2026-01-15,2026-03-29,2026-03-29,132,126.15,USD
POL0027133,4503877,S0049,PN00318,P300,SRC001006,2025-02-13,2025-04-14,2025-04-14,706,60.74,USD
POL0027134,4503877,S0011,PN00020,P600,SRC000060,2025-10-08,2025-10-22,2025-10-27,77,11.78,USD
POL0027135,4503877,S0033,PN00265,P400,SRC000832,2025-11-28,2026-02-05,2026-02-05,100,69.68,USD
POL0027136,4503877,S0053,PN00022,P200,SRC000067,2025-07-01,2025-07-20,2025-07-25,50,118.99,USD
POL0027137,4503877,S0026,PN00328,P100,SRC001034,2025-07-17,2025-08-29,2025-09-03,500,9.29,USD
POL0027138,4503877,S0040,PN00206,P600,SRC000633,2026-01-10,2026-03-19,2026-03-21,500,68.95,USD
POL0027139,4503877,S0017,PN00163,P500,SRC000492,2026-01-05,2026-02-13,2026-02-13,173,16.16,USD
POL0027140,4503878,S0034,PN00084,P100,SRC000254,2026-03-07,2026-05-07,2026-05-07,109,153.24,USD
POL0027141,4503878,S0049,PN00173,P500,SRC000521,2025-08-10,2025-10-21,2025-10-23,128,10.21,USD
POL0027142,4503878,S0031,PN00193,P300,SRC000591,2025-02-25,2025-05-06,2025-05-11,500,154.22,USD
POL0027143,4503878,S0038,PN00079,P600,SRC000240,2025-03-03,2025-04-13,2025-04-13,500,22.03,USD
POL0027144,4503878,S0005,PN00052,P100,SRC000153,2025-06-09,2025-07-17,2025-07-17,316,8.78,USD
POL0027145,4503878,S0050,PN00208,P500,SRC000639,2025-06-24,2025-08-02,2025-08-02,97,50.82,USD
POL0027146,4503878,S0057,PN00324,P600,SRC001023,2025-07-21,2025-08-11,2025-08-11,500,23.56,USD
POL0027147,4503879,S0021,PN00360,P300,SRC001110,2026-01-23,2026-03-03,2026-03-03,500,15.21,USD
POL0027148,4503879,S0043,PN00270,P300,SRC000843,2025-09-29,2025-10-31,2025-11-02,50,91.43,USD
POL0027149,4503879,S0011,PN00355,P100,SRC001096,2025-08-26,2025-10-14,2025-10-14,32,42.25,USD
POL0027150,4503879,S0027,PN00038,P500,SRC000115,2025-05-09,2025-06-18,2025-06-23,216,25.55,USD
POL0027151,4503879,S0013,PN00189,P400,SRC000576,2025-06-11,2025-06-29,2025-07-04,500,112.88,USD
POL0027152,4503879,S0007,PN00307,P100,SRC000984,2025-10-26,2025-11-07,2025-11-07,165,22.75,USD
POL0027153,4503879,S0032,PN00239,P600,SRC000743,2025-12-18,2026-01-25,2026-01-30,500,16.08,USD
POL0027154,4503880,S0056,PN00194,P200,SRC000594,2025-07-08,2025-07-18,2025-07-23,50,16.77,USD
POL0027155,4503880,S0052,PN00158,P400,SRC000474,2025-12-01,2025-12-13,2025-12-13,100,43.36,USD
POL0027156,4503880,S0049,PN00318,P200,SRC001008,2026-01-07,2026-02-23,2026-02-23,50,63.37,USD
POL0027157,4503880,S0057,PN00277,P400,SRC000866,2026-01-24,2026-02-09,2026-02-09,100,20.08,USD
POL0027158,4503880,S0047,PN00215,P100,SRC000656,2025-03-07,2025-04-28,2025-04-28,205,8.28,USD
POL0027159,4503880,S0049,PN00012,P300,SRC000031,2025-04-05,2025-05-13,2025-05-13,500,40.1,USD
POL0027160,4503880,S0037,PN00177,P600,SRC000529,2025-03-17,2025-04-17,2025-04-17,104,14.93,USD
POL0027161,4503881,S0052,PN00007,P100,SRC000018,2025-09-04,2025-11-15,2025-11-15,88,53.97,USD
POL0027162,4503881,S0034,PN00374,P400,SRC001164,2025-10-31,2026-01-04,2026-01-09,427,109.47,USD
POL0027163,4503881,S0034,PN00229,P200,SRC000711,2025-04-25,2025-06-01,2025-06-03,200,58.42,USD
POL0027164,4503881,S0018,PN00213,P600,SRC000650,2025-07-25,2025-10-01,2025-10-01,116,161.5,USD
POL0027165,4503881,S0043,PN00371,P400,SRC001145,2025-08-25,2025-10-02,2025-10-07,214,38.45,USD
POL0027166,4503881,S0041,PN00340,P300,SRC001066,2025-08-01,2025-09-16,2025-09-21,22,114.16,USD
POL0027167,4503881,S0001,PN00197,P600,SRC000609,2025-08-19,2025-08-28,2025-08-28,500,294.07,USD
POL0027168,4503882,S0020,PN00039,P200,SRC000118,2026-03-19,2026-04-28,2026-04-28,86,64.23,USD
POL0027169,4503882,S0056,PN00135,P600,SRC000410,2025-10-30,2025-12-20,2025-12-20,100,63.4,USD
POL0027170,4503882,S0047,PN00070,P100,SRC000222,2025-04-30,2025-07-10,2025-07-10,304,63.27,USD
POL0027171,4503882,S0052,PN00296,P300,SRC000939,2025-07-01,2025-07-11,2025-07-13,379,57.74,USD
POL0027172,4503882,S0014,PN00114,P300,SRC000338,2025-10-09,2025-11-12,2025-11-12,500,51.25,USD
POL0027173,4503882,S0045,PN00207,P300,SRC000636,2025-06-28,2025-08-11,2025-08-11,50,155.69,USD
POL0027174,4503882,S0031,PN00090,P600,SRC000272,2025-07-16,2025-09-21,2025-09-21,145,49.47,USD
POL0027175,4503883,S0026,PN00186,P300,SRC000563,2025-12-23,2026-01-28,2026-01-28,372,73.28,USD
POL0027176,4503883,S0034,PN00085,P200,SRC000259,2026-01-09,2026-02-16,2026-02-21,105,58.91,USD
POL0027177,4503883,S0057,PN00202,P300,SRC000626,2026-01-23,2026-02-13,2026-02-13,46,68.34,USD
POL0027178,4503883,S0016,PN00398,P600,SRC001226,2025-06-15,2025-08-07,2025-08-07,500,49.74,USD
POL0027179,4503883,S0015,PN00246,P100,SRC000765,2025-09-25,2025-10-15,2025-10-15,100,7.93,USD
POL0027180,4503883,S0043,PN00382,P400,SRC001191,2026-03-31,2026-05-11,2026-05-11,500,64.95,USD
POL0027181,4503883,S0020,PN00039,P500,SRC000116,2025-01-27,2025-02-11,2025-02-13,50,64.64,USD
POL0027182,4503884,S0025,PN00309,P500,SRC000989,2025-03-28,2025-05-03,2025-05-05,219,12.08,USD
POL0027183,4503884,S0017,PN00163,P500,SRC000492,2025-06-14,2025-07-23,2025-07-23,174,16.38,USD
POL0027184,4503884,S0034,PN00379,P600,SRC001181,2025-04-01,2025-06-11,2025-06-16,44,48.56,USD
POL0027185,4503884,S0025,PN00221,P300,SRC000675,2025-04-05,2025-04-24,2025-04-29,191,52.46,USD
POL0027186,4503884,S0014,PN00040,P100,SRC000120,2025-06-23,2025-06-30,2025-06-30,70,31.07,USD
POL0027187,4503884,S0012,PN00142,P300,SRC000431,2025-11-11,2025-12-28,2025-12-28,500,60.75,USD
POL0027188,4503884,S0004,PN00261,P400,SRC000816,2025-03-20,2025-05-13,2025-05-18,83,42.13,USD
POL0027189,4503885,S0029,PN00023,P500,SRC000068,2025-08-07,2025-10-07,2025-10-09,125,3.31,USD
POL0027190,4503885,S0029,PN00284,P500,SRC000899,2025-12-26,2026-02-14,2026-02-14,112,56.06,USD
POL0027191,4503885,S0038,PN00256,P100,SRC000799,2025-08-13,2025-09-14,2025-09-16,100,18.71,USD
POL0027192,4503885,S0022,PN00354,P100,SRC001095,2025-03-06,2025-04-26,2025-05-01,41,11.74,USD
POL0027193,4503885,S0038,PN00304,P500,SRC000970,2025-09-27,2025-11-21,2025-11-21,148,84.25,USD
POL0027194,4503885,S0056,PN00372,P300,SRC001154,2025-12-08,2026-02-03,2026-02-05,500,128.27,USD
POL0027195,4503885,S0002,PN00190,P600,SRC000579,2025-06-22,2025-08-30,2025-08-30,500,90.58,USD
POL0027196,4503886,S0026,PN00043,P600,SRC000128,2026-01-07,2026-03-07,2026-03-07,153,91.97,USD
POL0027197,4503886,S0024,PN00050,P500,SRC000146,2025-07-31,2025-10-04,2025-10-04,50,53.65,USD
POL0027198,4503886,S0006,PN00257,P300,SRC000803,2025-11-06,2025-12-06,2025-12-08,100,36.04,USD
POL0027199,4503886,S0053,PN00165,P300,SRC000502,2025-10-02,2025-12-12,2025-12-12,500,190.78,USD
POL0027200,4503886,S0042,PN00228,P400,SRC000704,2025-05-03,2025-05-19,2025-05-19,69,7.38,USD
POL0027201,4503886,S0005,PN00223,P500,SRC000690,2025-05-06,2025-07-13,2025-07-13,500,7.29,USD
POL0027202,4503886,S0018,PN00364,P100,SRC001126,2026-01-20,2026-02-04,2026-02-04,100,15.46,USD
POL0027203,4503887,S0036,PN00013,P200,SRC000036,2026-03-11,2026-05-06,2026-05-06,321,137.64,USD
POL0027204,4503887,S0033,PN00373,P400,SRC001159,2026-03-13,2026-04-18,2026-04-23,153,82.04,USD
POL0027205,4503887,S0059,PN00276,P300,SRC000864,2025-10-16,2025-11-04,2025-11-09,85,43.32,USD
POL0027206,4503887,S0007,PN00154,P600,SRC000464,2025-09-07,2025-11-05,2025-11-05,29,30.92,USD
POL0027207,4503887,S0049,PN00229,P200,SRC000710,2026-01-04,2026-02-07,2026-02-07,63,60.03,USD
POL0027208,4503887,S0046,PN00302,P600,SRC000962,2025-02-25,2025-03-10,2025-03-10,100,18.37,USD
POL0027209,4503887,S0056,PN00129,P500,SRC000388,2025-04-08,2025-06-11,2025-06-16,500,10.52,USD
POL0027210,4503888,S0049,PN00374,P500,SRC001163,2025-01-14,2025-02-26,2025-02-26,73,108.14,USD
POL0027211,4503888,S0026,PN00186,P300,SRC000563,2026-01-09,2026-02-14,2026-02-14,92,78.19,USD
POL0027212,4503888,S0028,PN00392,P100,SRC001215,2026-02-05,2026-03-19,2026-03-21,29,15.9,USD
POL0027213,4503888,S0007,PN00210,P500,SRC000641,2025-07-12,2025-08-21,2025-08-26,59,36.84,USD
POL0027214,4503888,S0047,PN00307,P100,SRC000983,2025-01-15,2025-03-05,2025-03-05,54,23.51,USD
POL0027215,4503888,S0013,PN00094,P300,SRC000280,2025-02-24,2025-03-04,2025-03-04,100,64.13,USD
POL0027216,4503888,S0051,PN00300,P600,SRC000949,2026-03-18,2026-05-08,2026-05-13,123,22.32,USD
POL0027217,4503889,S0016,PN00196,P100,SRC000606,2025-01-11,2025-02-17,2025-02-17,149,37.8,USD
POL0027218,4503889,S0016,PN00155,P500,SRC000468,2025-07-22,2025-08-12,2025-08-17,100,38.69,USD
POL0027219,4503889,S0057,PN00324,P600,SRC001023,2025-05-24,2025-06-14,2025-06-14,500,23.32,USD
POL0027220,4503889,S0034,PN00049,P200,SRC000140,2025-07-30,2025-10-04,2025-10-09,100,16.92,USD
POL0027221,4503889,S0028,PN00392,P300,SRC001213,2025-05-08,2025-05-25,2025-05-30,278,14.47,USD
POL0027222,4503889,S0012,PN00263,P200,SRC000825,2025-02-26,2025-03-07,2025-03-12,31,24.55,USD
POL0027223,4503889,S0002,PN00190,P600,SRC000579,2025-07-24,2025-10-01,2025-10-01,500,89.39,USD
POL0027224,4503890,S0009,PN00203,P100,SRC000629,2025-04-17,2025-06-04,2025-06-04,79,40.33,USD
POL0027225,4503890,S0029,PN00193,P500,SRC000588,2025-05-17,2025-07-27,2025-08-01,28,136.86,USD
POL0027226,4503890,S0054,PN00025,P100,SRC000071,2026-02-14,2026-03-19,2026-03-24,162,19.53,USD
POL0027227,4503890,S0033,PN00263,P200,SRC000826,2026-03-15,2026-03-24,2026-03-24,500,23.7,USD
POL0027228,4503890,S0038,PN00014,P500,SRC000043,2025-01-08,2025-03-09,2025-03-14,310,15.57,USD
POL0027229,4503890,S0040,PN00228,P400,SRC000705,2025-11-09,2026-01-04,2026-01-04,55,7.19,USD
POL0027230,4503890,S0057,PN00277,P600,SRC000867,2025-08-19,2025-09-05,2025-09-07,206,18.64,USD
POL0027231,4503891,S0059,PN00121,P300,SRC000361,2025-03-18,2025-04-03,2025-04-05,48,48.4,USD
POL0027232,4503891,S0055,PN00258,P300,SRC000806,2025-04-03,2025-05-29,2025-05-29,50,37.84,USD
POL0027233,4503891,S0054,PN00171,P100,SRC000513,2025-10-02,2025-12-16,2025-12-16,150,67.0,USD
POL0027234,4503891,S0038,PN00256,P100,SRC000799,2025-03-11,2025-04-12,2025-04-17,100,18.46,USD
POL0027235,4503891,S0007,PN00370,P500,SRC001142,2025-08-08,2025-10-14,2025-10-14,500,29.92,USD
POL0027236,4503891,S0049,PN00313,P200,SRC000997,2025-03-13,2025-05-25,2025-05-25,175,31.3,USD
POL0027237,4503891,S0057,PN00324,P500,SRC001022,2025-04-06,2025-05-10,2025-05-10,163,26.74,USD
POL0027238,4503892,S0035,PN00166,P200,SRC000504,2025-12-06,2026-01-08,2026-01-08,57,34.3,USD
POL0027239,4503892,S0012,PN00142,P300,SRC000431,2025-01-06,2025-02-22,2025-02-22,500,59.65,USD
POL0027240,4503892,S0007,PN00154,P600,SRC000464,2025-05-27,2025-07-25,2025-07-25,100,30.18,USD
POL0027241,4503892,S0034,PN00310,P300,SRC000991,2025-07-18,2025-10-01,2025-10-03,107,38.66,USD
POL0027242,4503892,S0012,PN00263,P400,SRC000827,2026-03-31,2026-05-13,2026-05-13,125,24.52,USD
POL0027243,4503892,S0009,PN00103,P300,SRC000300,2025-10-16,2025-10-30,2025-11-04,177,74.04,USD
POL0027244,4503892,S0039,PN00037,P500,SRC000113,2025-08-07,2025-09-25,2025-09-30,216,16.73,USD
POL0027245,4503893,S0046,PN00116,P100,SRC000344,2026-02-01,2026-04-04,2026-04-04,57,31.35,USD
POL0027246,4503893,S0026,PN00044,P500,SRC000129,2025-09-19,2025-12-03,2025-12-05,125,13.81,USD
POL0027247,4503893,S0002,PN00281,P600,SRC000889,2025-04-28,2025-06-28,2025-06-28,122,10.59,USD
POL0027248,4503893,S0034,PN00379,P300,SRC001182,2025-09-20,2025-11-23,2025-11-25,268,50.02,USD
POL0027249,4503893,S0040,PN00331,P400,SRC001044,2026-02-06,2026-04-07,2026-04-07,88,15.93,USD
POL0027250,4503893,S0021,PN00360,P600,SRC001108,2025-02-12,2025-04-28,2025-04-28,100,14.43,USD
POL0027251,4503893,S0031,PN00291,P300,SRC000918,2025-05-25,2025-08-03,2025-08-03,100,38.41,USD
POL0027252,4503894,S0027,PN00013,P300,SRC000038,2025-05-18,2025-05-28,2025-06-02,31,116.22,USD
POL0027253,4503894,S0039,PN00071,P100,SRC000223,2025-07-22,2025-09-11,2025-09-13,129,42.97,USD
POL0027254,4503894,S0030,PN00032,P600,SRC000096,2025-10-15,2025-12-03,2025-12-03,500,21.19,USD
POL0027255,4503894,S0039,PN00071,P100,SRC000223,2025-06-16,2025-08-06,2025-08-06,46,42.82,USD
POL0027256,4503894,S0008,PN00037,P500,SRC000112,2026-01-31,2026-02-18,2026-02-18,123,19.21,USD
POL0027257,4503894,S0043,PN00371,P100,SRC001151,2025-04-28,2025-06-20,2025-06-25,152,38.17,USD
POL0027258,4503894,S0006,PN00399,P100,SRC001227,2025-07-17,2025-07-25,2025-07-25,101,45.92,USD
POL0027259,4503895,S0057,PN00250,P100,SRC000780,2025-11-10,2026-01-14,2026-01-19,96,10.86,USD
POL0027260,4503895,S0016,PN00361,P100,SRC001112,2025-04-20,2025-05-30,2025-05-30,64,41.27,USD
POL0027261,4503895,S0053,PN00165,P300,SRC000502,2025-08-15,2025-10-25,2025-10-25,500,178.1,USD
POL0027262,4503895,S0024,PN00311,P200,SRC000992,2025-05-24,2025-07-14,2025-07-16,32,8.63,USD
POL0027263,4503895,S0005,PN00301,P400,SRC000953,2026-02-02,2026-02-22,2026-02-27,218,28.77,USD
POL0027264,4503895,S0033,PN00265,P200,SRC000830,2026-02-17,2026-03-01,2026-03-01,100,62.19,USD
POL0027265,4503895,S0031,PN00389,P300,SRC001204,2025-07-19,2025-08-20,2025-08-25,500,83.37,USD
POL0027266,4503896,S0015,PN00120,P100,SRC000356,2025-06-09,2025-06-16,2025-06-16,164,29.85,USD
POL0027267,4503896,S0035,PN00093,P100,SRC000278,2026-03-01,2026-04-29,2026-04-29,500,6.78,USD
POL0027268,4503896,S0046,PN00162,P400,SRC000486,2025-03-20,2025-04-03,2025-04-05,47,37.53,USD
POL0027269,4503896,S0040,PN00115,P500,SRC000339,2025-05-21,2025-07-24,2025-07-24,50,161.8,USD
POL0027270,4503896,S0034,PN00229,P200,SRC000711,2025-10-22,2025-11-28,2025-11-28,101,54.97,USD
POL0027271,4503896,S0010,PN00054,P100,SRC000167,2025-06-10,2025-07-10,2025-07-10,206,12.17,USD
POL0027272,4503896,S0006,PN00255,P500,SRC000794,2025-04-27,2025-06-24,2025-06-29,244,90.93,USD
POL0027273,4503897,S0002,PN00152,P600,SRC000458,2025-06-17,2025-08-27,2025-08-29,48,175.22,USD
POL0027274,4503897,S0031,PN00291,P400,SRC000920,2026-01-13,2026-03-03,2026-03-05,500,33.03,USD
POL0027275,4503897,S0031,PN00326,P500,SRC001030,2025-05-25,2025-07-26,2025-07-31,319,50.27,USD
POL0027276,4503897,S0011,PN00355,P200,SRC001098,2025-07-01,2025-08-05,2025-08-05,500,36.85,USD
POL0027277,4503897,S0057,PN00293,P100,SRC000931,2025-01-26,2025-04-04,2025-04-09,89,48.55,USD
POL0027278,4503897,S0034,PN00379,P600,SRC001181,2025-03-25,2025-06-04,2025-06-06,201,48.34,USD
POL0027279,4503897,S0008,PN00037,P500,SRC000112,2026-02-16,2026-03-06,2026-03-06,185,19.67,USD
POL0027280,4503898,S0005,PN00238,P200,SRC000741,2026-01-26,2026-03-20,2026-03-22,92,16.42,USD
POL0027281,4503898,S0029,PN00284,P200,SRC000898,2025-09-03,2025-09-10,2025-09-10,500,48.61,USD
POL0027282,4503898,S0031,PN00369,P600,SRC001141,2025-01-26,2025-04-10,2025-04-15,500,35.34,USD
POL0027283,4503898,S0029,PN00036,P500,SRC000107,2025-01-13,2025-02-18,2025-02-18,500,52.73,USD
POL0027284,4503898,S0049,PN00229,P200,SRC000710,2025-01-19,2025-02-22,2025-02-27,51,61.87,USD
POL0027285,4503898,S0012,PN00282,P500,SRC000891,2025-03-05,2025-05-09,2025-05-09,100,12.11,USD
POL0027286,4503898,S0001,PN00245,P200,SRC000762,2025-05-01,2025-06-12,2025-06-17,135,0.91,USD
POL0027287,4503899,S0041,PN00157,P300,SRC000472,2025-03-01,2025-04-16,2025-04-16,55,320.85,USD
POL0027288,4503899,S0046,PN00180,P100,SRC000544,2026-01-02,2026-03-14,2026-03-14,138,24.26,USD
POL0027289,4503899,S0029,PN00361,P600,SRC001117,2026-02-25,2026-04-04,2026-04-06,131,41.65,USD
POL0027290,4503899,S0017,PN00198,P600,SRC000611,2025-08-05,2025-09-26,2025-09-26,57,30.73,USD
POL0027291,4503899,S0052,PN00296,P500,SRC000941,2025-11-28,2026-01-10,2026-01-12,500,65.46,USD
POL0027292,4503899,S0040,PN00216,P500,SRC000661,2025-07-14,2025-09-05,2025-09-05,86,27.9,USD
POL0027293,4503899,S0037,PN00177,P400,SRC000531,2025-01-31,2025-04-12,2025-04-17,105,16.34,USD
POL0027294,4503900,S0034,PN00379,P600,SRC001181,2025-07-15,2025-09-24,2025-09-29,63,50.49,USD
POL0027295,4503900,S0029,PN00178,P100,SRC000534,2025-06-12,2025-07-21,2025-07-21,100,66.46,USD
POL0027296,4503900,S0027,PN00013,P200,SRC000035,2026-02-03,2026-03-14,2026-03-16,200,119.9,USD
POL0027297,4503900,S0007,PN00210,P300,SRC000642,2025-09-10,2025-11-09,2025-11-11,70,32.65,USD
POL0027298,4503900,S0001,PN00143,P100,SRC000433,2025-03-26,2025-04-29,2025-05-01,140,18.15,USD
POL0027299,4503900,S0005,PN00238,P100,SRC000742,2025-08-23,2025-10-13,2025-10-13,106,17.51,USD
POL0027300,4503900,S0025,PN00235,P100,SRC000733,2025-06-10,2025-08-04,2025-08-04,133,30.74,USD
POL0027301,4503901,S0040,PN00029,P500,SRC000090,2025-08-29,2025-10-11,2025-10-11,104,68.01,USD
POL0027302,4503901,S0038,PN00015,P400,SRC000044,2025-07-10,2025-08-23,2025-08-23,18,31.89,USD
POL0027303,4503901,S0011,PN00200,P300,SRC000618,2025-01-03,2025-01-20,2025-01-20,100,24.02,USD
POL0027304,4503901,S0016,PN00361,P600,SRC001116,2026-03-21,2026-05-06,2026-05-11,158,46.77,USD
POL0027305,4503901,S0029,PN00237,P400,SRC000737,2025-07-08,2025-08-30,2025-09-01,131,21.78,USD
POL0027306,4503901,S0053,PN00387,P500,SRC001199,2025-03-28,2025-05-13,2025-05-18,269,9.72,USD
POL0027307,4503901,S0035,PN00251,P200,SRC000786,2025-07-21,2025-09-05,2025-09-05,36,26.91,USD
POL0027308,4503902,S0016,PN00222,P300,SRC000677,2025-11-11,2025-12-17,2025-12-17,73,76.95,USD
POL0027309,4503902,S0019,PN00329,P300,SRC001039,2025-04-20,2025-06-03,2025-06-05,297,29.03,USD
POL0027310,4503902,S0005,PN00238,P100,SRC000742,2025-08-20,2025-10-10,2025-10-15,134,18.33,USD
