shipment_id,po_line_id,carrier_id,ship_date,delivery_date,qty_shipped,qty_received,qty_rejected,freight_cost,duty_cost,insurance_cost,handling_cost,status
SH8034045,POL0029538,C07,2025-10-19,2025-10-31,100,100,0,1191.18,1961.59,73.39,77.98,RECEIVED
SH8034046,POL0029539,C01,2025-03-11,2025-04-09,50,50,0,20.3,80.78,2.91,107.32,RECEIVED
SH8034047,POL0029540,C03,2025-11-23,2025-12-11,405,386,19,51.79,147.62,9.25,109.52,RECEIVED
SH8034048,POL0029541,C01,2025-08-20,2025-09-03,50,50,0,267.38,442.85,19.81,29.5,RECEIVED
SH8034049,POL0029542,C01,2025-03-21,2025-03-24,52,52,0,7.26,0.06,1.44,82.58,RECEIVED
SH8034050,POL0029542,C04,2025-03-21,2025-03-23,68,68,0,29.37,11.72,1.88,84.48,RECEIVED
SH8034051,POL0029543,C02,2025-05-12,2025-05-28,120,120,0,613.85,93.62,12.64,69.28,RECEIVED
SH8034052,POL0029544,C02,2026-03-01,2026-03-15,102,101,1,1328.71,1072.8,49.79,101.68,RECEIVED
SH8034053,POL0029544,C04,2026-02-26,2026-03-15,124,124,0,1098.68,1565.99,61.13,110.35,RECEIVED
SH8034054,POL0029545,C06,2026-02-12,2026-03-13,500,500,0,2584.64,496.95,69.3,42.15,RECEIVED
SH8034055,POL0029546,C01,2025-06-29,2025-07-21,46,44,2,163.91,425.78,25.43,97.3,RECEIVED
SH8034056,POL0029547,C07,2026-01-11,2026-01-24,328,328,0,361.56,244.2,34.57,95.35,RECEIVED
SH8034057,POL0029548,C02,2025-06-21,2025-07-06,49,49,0,33.88,3.34,2.69,83.61,RECEIVED
SH8034058,POL0029549,C05,2025-10-08,2025-10-14,500,500,0,5882.83,6187.55,413.98,16.76,RECEIVED
SH8034059,POL0029550,C05,2025-10-20,2025-10-28,133,133,0,155.26,44.86,10.53,25.03,RECEIVED
SH8034060,POL0029551,C06,2025-12-16,2026-01-06,50,50,0,980.68,106.04,23.63,107.44,RECEIVED
SH8034061,POL0029552,C02,2025-04-29,2025-05-07,77,77,0,109.19,76.09,3.4,38.01,RECEIVED
SH8034062,POL0029553,C02,2026-03-26,2026-04-07,192,192,0,636.66,243.14,19.21,97.63,RECEIVED
SH8034063,POL0029554,C04,2026-02-23,2026-03-25,57,56,1,14.09,4.48,1.94,35.5,RECEIVED
SH8034064,POL0029555,C06,2026-03-20,2026-04-05,44,44,0,210.32,127.89,4.31,54.96,RECEIVED
SH8034065,POL0029555,C05,2026-03-12,2026-03-24,56,56,0,87.76,73.88,5.49,17.55,RECEIVED
SH8034066,POL0029556,C02,2025-09-22,2025-10-04,50,50,0,439.79,76.24,23.15,69.85,RECEIVED
SH8034067,POL0029557,C06,2025-06-29,2025-07-28,45,43,2,875.73,371.82,26.5,76.14,RECEIVED
SH8034068,POL0029558,C02,2025-09-02,2025-09-11,500,500,0,665.06,160.26,31.76,83.44,RECEIVED
SH8034069,POL0029559,C01,2025-02-25,2025-03-16,338,338,0,443.48,272.89,22.25,45.08,RECEIVED
SH8034070,POL0029559,C06,2025-02-19,2025-03-16,162,162,0,307.04,116.72,10.67,37.22,RECEIVED
SH8034071,POL0029560,C03,2025-09-11,2025-09-20,500,476,24,412.05,1260.51,43.28,39.75,RECEIVED
SH8034072,POL0029561,C03,2025-09-17,2025-10-08,128,128,0,166.6,179.94,12.64,24.69,RECEIVED
SH8034073,POL0029562,C03,2025-06-13,2025-06-29,136,136,0,165.92,203.22,11.92,34.55,RECEIVED
SH8034074,POL0029563,C03,2026-05-10,2026-06-06,500,493,7,1345.5,1591.32,125.79,67.42,RECEIVED
SH8034075,POL0029564,C04,2025-05-05,2025-05-16,500,500,0,1188.01,5463.65,224.62,55.85,RECEIVED
SH8034076,POL0029565,C01,2025-06-17,2025-07-03,500,494,6,4689.11,8522.66,291.56,113.45,RECEIVED
SH8034077,POL0029566,C06,2025-05-04,2025-05-27,50,50,0,112.2,64.25,5.38,97.23,RECEIVED
SH8034078,POL0029567,C06,2025-08-21,2025-08-29,100,99,1,116.91,178.78,6.32,117.55,RECEIVED
SH8034079,POL0029568,C07,2026-04-02,2026-04-14,500,490,10,988.78,1239.46,53.51,90.9,RECEIVED
SH8034080,POL0029569,C07,2025-04-20,2025-05-12,173,172,1,288.84,448.2,26.85,56.88,RECEIVED
SH8034081,POL0029570,C04,2025-06-13,2025-06-15,58,58,0,296.17,616.05,42.12,93.77,RECEIVED
SH8034082,POL0029570,C07,2025-06-13,2025-06-15,56,56,0,406.76,278.5,40.67,54.3,RECEIVED
SH8034083,POL0029571,C03,2025-02-25,2025-03-10,50,50,0,20.4,10.95,2.37,100.94,RECEIVED
SH8034084,POL0029572,C04,2025-12-09,2026-01-06,52,52,0,152.47,27.01,7.91,115.47,RECEIVED
SH8034085,POL0029573,C01,2025-09-19,2025-09-21,100,100,0,339.88,717.27,25.52,17.81,RECEIVED
SH8034086,POL0029574,C06,2025-05-11,2025-06-02,16,16,0,35.24,2.18,1.35,34.24,RECEIVED
SH8034087,POL0029575,C06,2025-05-01,2025-06-03,82,82,0,840.49,538.5,33.6,34.75,RECEIVED
SH8034088,POL0029576,C07,2025-07-06,2025-07-22,75,75,0,94.87,113.24,5.98,113.68,RECEIVED
SH8034089,POL0029577,C07,2026-02-24,2026-02-27,153,153,0,217.5,126.81,15.06,87.55,RECEIVED
SH8034090,POL0029578,C07,2026-01-03,2026-01-31,57,57,0,171.47,134.36,11.02,92.25,RECEIVED
SH8034091,POL0029578,C03,2026-01-05,2026-01-30,43,42,1,150.74,3.71,8.12,107.42,RECEIVED
SH8034092,POL0029579,C01,2025-06-13,2025-06-27,259,259,0,247.85,78.82,19.58,57.5,RECEIVED
SH8034093,POL0029580,C02,2025-09-27,2025-09-29,190,190,0,887.98,0.0,42.58,70.06,RECEIVED
SH8034094,POL0029581,C06,2026-04-28,2026-06-01,500,500,0,6433.35,8588.44,355.04,43.51,RECEIVED
SH8034095,POL0029582,C02,2025-02-12,2025-03-07,100,100,0,216.14,64.37,5.61,29.96,RECEIVED
SH8034096,POL0029583,C02,2025-10-25,2025-11-09,500,494,6,1167.76,1674.48,63.01,88.9,RECEIVED
SH8034097,POL0029584,C04,2025-06-27,2025-07-13,500,497,3,945.04,1987.7,68.07,20.82,RECEIVED
SH8034098,POL0029585,C02,2025-08-06,2025-08-09,100,100,0,305.81,199.88,7.66,91.97,RECEIVED
SH8034099,POL0029586,C01,2025-10-08,2025-10-20,500,500,0,3447.54,7925.1,273.8,87.35,RECEIVED
SH8034100,POL0029587,C06,2026-04-04,2026-04-16,383,369,14,753.75,497.5,22.3,49.59,RECEIVED
SH8034101,POL0029588,C04,2025-12-22,2025-12-28,112,112,0,387.22,363.26,53.21,94.11,RECEIVED
SH8034102,POL0029589,C04,2025-10-08,2025-10-13,500,500,0,793.85,462.09,45.9,113.15,RECEIVED
SH8034103,POL0029590,C05,2025-09-10,2025-09-19,50,50,0,52.97,9.6,3.81,60.41,RECEIVED
SH8034104,POL0029591,C02,2025-04-24,2025-04-27,198,198,0,1938.72,2540.61,85.05,36.34,RECEIVED
SH8034105,POL0029592,C02,2025-07-08,2025-07-20,500,488,12,3079.01,307.32,185.91,46.1,RECEIVED
SH8034106,POL0029593,C07,2025-10-26,2025-11-02,500,500,0,824.65,361.64,43.5,89.96,RECEIVED
SH8034107,POL0029594,C01,2025-12-06,2025-12-20,500,500,0,474.61,439.89,42.24,30.41,RECEIVED
SH8034108,POL0029595,C03,2025-11-28,2025-12-04,100,100,0,358.36,253.5,22.44,97.97,RECEIVED
SH8034109,POL0029596,C07,2025-04-04,2025-04-30,129,129,0,413.98,748.94,43.27,93.61,RECEIVED
SH8034110,POL0029596,C03,2025-04-01,2025-05-01,88,88,0,303.22,693.39,29.52,35.73,RECEIVED
SH8034111,POL0029597,C04,2025-11-24,2025-12-22,500,500,0,2007.98,2587.36,118.24,81.1,RECEIVED
SH8034112,POL0029598,C04,2025-10-03,2025-10-23,473,473,0,5527.9,1251.27,317.63,59.79,RECEIVED
SH8034113,POL0029599,C06,2025-03-02,2025-04-01,293,293,0,885.45,368.83,46.02,27.63,RECEIVED
SH8034114,POL0029599,C03,2025-03-12,2025-03-29,207,207,0,629.17,619.78,32.52,102.8,RECEIVED
SH8034115,POL0029600,C06,2026-01-25,2026-02-06,190,190,0,3456.8,3081.75,112.4,84.0,RECEIVED
SH8034116,POL0029601,C05,2025-07-30,2025-08-13,26,26,0,57.37,80.56,4.57,15.92,RECEIVED
SH8034117,POL0029601,C07,2025-07-18,2025-08-05,28,28,0,77.21,66.62,4.93,95.25,RECEIVED
SH8034118,POL0029602,C07,2025-12-06,2025-12-21,47,47,0,8.46,34.99,1.19,112.83,RECEIVED
SH8034119,POL0029602,C02,2025-12-19,2026-01-15,38,38,0,16.68,7.53,0.96,98.88,RECEIVED
SH8034120,POL0029603,C04,2025-03-03,2025-03-08,102,101,1,55.2,141.69,7.86,70.42,RECEIVED
SH8034121,POL0029604,C07,2025-11-16,2025-12-06,207,207,0,92.85,68.09,5.17,36.09,RECEIVED
SH8034122,POL0029605,C03,2025-05-05,2025-05-11,61,61,0,64.29,257.22,9.84,75.82,RECEIVED
SH8034123,POL0029606,C05,2025-11-16,2025-12-04,50,50,0,39.93,119.75,7.22,65.72,RECEIVED
SH8034124,POL0029607,C02,2025-08-30,2025-09-02,15,15,0,57.15,50.63,2.49,64.15,RECEIVED
SH8034125,POL0029608,C01,2025-04-20,2025-05-02,500,492,8,172.79,465.98,19.62,38.73,RECEIVED
SH8034126,POL0029609,C04,2026-04-08,2026-04-21,88,88,0,4.83,4.83,0.3,21.6,RECEIVED
SH8034127,POL0029610,C03,2025-05-13,2025-06-09,500,500,0,987.24,1208.34,126.82,102.68,RECEIVED
SH8034128,POL0029611,C02,2025-03-25,2025-04-08,71,70,1,116.0,225.35,7.67,85.95,RECEIVED
SH8034129,POL0029611,C07,2025-02-23,2025-03-09,56,56,0,43.38,63.6,6.14,24.56,RECEIVED
SH8034130,POL0029612,C02,2025-06-11,2025-06-28,94,94,0,949.45,658.42,41.98,80.8,RECEIVED
SH8034131,POL0029613,C01,2025-07-12,2025-08-08,216,214,2,562.12,904.99,31.56,26.32,RECEIVED
SH8034132,POL0029614,C02,2026-01-01,2026-01-15,69,69,0,1070.35,670.38,25.43,99.6,RECEIVED
SH8034133,POL0029614,C06,2025-12-22,2026-01-03,54,54,0,912.5,149.49,19.9,64.18,RECEIVED
SH8034134,POL0029615,C07,2025-07-29,2025-08-07,65,65,0,55.19,19.17,4.99,94.83,RECEIVED
SH8034135,POL0029616,C02,2025-12-16,2026-01-12,500,500,0,2842.32,207.99,59.68,71.06,RECEIVED
SH8034136,POL0029617,C01,2025-12-14,2025-12-16,40,40,0,234.35,306.65,13.02,111.47,RECEIVED
SH8034137,POL0029617,C07,2025-12-17,2025-12-22,32,31,1,72.7,202.61,10.09,79.99,RECEIVED
SH8034138,POL0029618,C07,2026-03-18,2026-03-26,100,99,1,90.12,64.33,4.89,77.13,RECEIVED
SH8034139,POL0029619,C03,2025-01-13,2025-01-17,157,156,1,571.32,0.0,39.64,72.88,RECEIVED
SH8034140,POL0029620,C06,2026-04-23,2026-05-10,500,485,15,4171.46,418.37,90.17,15.18,RECEIVED
SH8034141,POL0029621,C06,2025-08-08,2025-08-11,294,294,0,1277.74,0.0,26.81,43.49,RECEIVED
SH8034142,POL0029622,C01,2025-12-29,2026-01-31,100,100,0,72.27,10.19,5.36,105.85,RECEIVED
SH8034143,POL0029623,C05,2025-05-15,2025-06-03,18,18,0,19.7,0.67,0.99,107.5,RECEIVED
SH8034144,POL0029623,C02,2025-05-14,2025-06-02,12,12,0,11.31,5.15,0.66,22.15,RECEIVED
SH8034145,POL0029624,C07,2025-03-14,2025-04-05,62,62,0,1339.23,1914.05,79.03,31.43,RECEIVED
SH8034146,POL0029624,C05,2025-03-17,2025-04-06,59,59,0,988.8,782.86,75.21,75.47,RECEIVED
SH8034147,POL0029625,C04,2025-12-29,2026-01-06,520,520,0,803.28,1583.53,68.76,102.62,RECEIVED
SH8034148,POL0029626,C01,2025-08-16,2025-08-21,41,41,0,128.19,210.31,15.92,65.15,RECEIVED
SH8034149,POL0029627,C03,2025-02-28,2025-03-11,100,99,1,269.87,561.43,24.35,47.35,RECEIVED
SH8034150,POL0029628,C02,2026-02-15,2026-02-20,500,500,0,514.51,359.08,13.84,103.35,RECEIVED
SH8034151,POL0029629,C06,2026-02-05,2026-02-28,59,59,0,156.34,50.03,5.62,53.23,RECEIVED
SH8034152,POL0029630,C04,2025-04-05,2025-04-18,168,168,0,720.35,1739.87,62.09,49.41,RECEIVED
SH8034153,POL0029631,C04,2025-06-19,2025-07-15,288,288,0,81.45,166.31,5.97,106.75,RECEIVED
SH8034154,POL0029631,C06,2025-06-30,2025-07-15,212,212,0,132.65,121.57,4.39,116.02,RECEIVED
SH8034155,POL0029632,C07,2025-03-09,2025-03-21,500,499,1,1719.76,597.08,102.45,111.84,RECEIVED
SH8034156,POL0029633,C06,2026-01-13,2026-01-18,110,110,0,415.78,90.99,9.24,116.46,RECEIVED
SH8034157,POL0029634,C07,2025-04-18,2025-04-22,216,213,3,628.86,596.77,49.87,66.27,RECEIVED
SH8034158,POL0029634,C07,2025-04-26,2025-05-01,284,283,1,868.56,196.3,66.26,36.82,RECEIVED
SH8034159,POL0029635,C02,2025-09-23,2025-10-15,32,32,0,161.1,232.33,8.06,78.61,RECEIVED
SH8034160,POL0029636,C04,2025-10-19,2025-10-23,155,155,0,56.4,110.96,8.04,32.01,RECEIVED
SH8034161,POL0029637,C02,2025-09-29,2025-10-14,46,46,0,1459.05,1455.48,55.9,47.54,RECEIVED
SH8034162,POL0029638,C01,2025-11-16,2025-12-02,533,531,2,361.53,416.23,26.38,114.32,RECEIVED
SH8034163,POL0029639,C03,2025-05-07,2025-05-23,101,101,0,372.8,747.04,26.2,118.91,RECEIVED
SH8034164,POL0029640,C07,2025-04-25,2025-04-27,500,500,0,708.32,0.0,49.06,65.51,RECEIVED
SH8034165,POL0029641,C04,2026-02-28,2026-03-02,195,187,8,139.74,270.22,19.56,54.15,RECEIVED
SH8034166,POL0029642,C03,2025-06-13,2025-06-20,643,643,0,356.39,991.5,52.31,114.94,RECEIVED
SH8034167,POL0029643,C06,2025-04-03,2025-04-22,145,145,0,263.94,177.85,10.19,88.26,RECEIVED
SH8034168,POL0029644,C01,2025-08-05,2025-08-17,141,141,0,149.05,433.53,16.53,17.08,RECEIVED
SH8034169,POL0029645,C04,2026-04-08,2026-04-23,206,206,0,377.77,697.45,38.92,88.11,RECEIVED
SH8034170,POL0029646,C03,2025-06-01,2025-06-11,100,100,0,130.41,215.26,8.04,113.2,RECEIVED
SH8034171,POL0029647,C05,2026-02-28,2026-03-25,18,18,0,210.17,363.14,27.42,33.81,RECEIVED
SH8034172,POL0029648,C01,2026-01-15,2026-01-19,100,100,0,527.72,0.0,28.22,74.3,RECEIVED
SH8034173,POL0029649,C01,2025-07-17,2025-08-08,100,100,0,158.34,41.98,12.79,61.18,RECEIVED
SH8034174,POL0029650,C04,2025-10-29,2025-11-03,107,107,0,769.36,1231.85,45.36,48.92,RECEIVED
SH8034175,POL0029651,C01,2025-11-19,2025-12-24,39,39,0,82.23,45.34,4.98,32.19,RECEIVED
SH8034176,POL0029652,C03,2025-06-17,2025-06-27,100,100,0,1301.76,1360.3,97.69,101.81,RECEIVED
SH8034177,POL0029653,C05,2025-11-12,2025-12-02,16,16,0,134.36,106.03,9.08,36.52,RECEIVED
SH8034178,POL0029654,C05,2026-04-18,2026-04-30,97,97,0,595.64,704.51,30.56,86.73,RECEIVED
SH8034179,POL0029655,C07,2025-09-23,2025-10-06,40,40,0,54.94,83.6,2.86,58.78,RECEIVED
SH8034180,POL0029656,C05,2025-09-28,2025-10-12,50,50,0,385.79,661.22,25.75,36.73,RECEIVED
SH8034181,POL0029657,C06,2025-11-09,2025-12-01,283,283,0,1885.69,147.35,40.74,18.98,RECEIVED
SH8034182,POL0029658,C03,2026-02-26,2026-02-28,500,500,0,8933.98,12623.13,499.18,111.52,RECEIVED
SH8034183,POL0029659,C04,2025-10-13,2025-10-24,230,230,0,381.45,583.44,21.2,49.13,RECEIVED
SH8034184,POL0029660,C01,2025-11-20,2025-12-03,100,100,0,1449.81,450.44,80.28,90.34,RECEIVED
SH8034185,POL0029661,C05,2025-02-24,2025-03-06,500,494,6,365.62,681.26,25.85,92.52,RECEIVED
SH8034186,POL0029662,C07,2025-04-07,2025-04-09,100,100,0,125.63,0.0,7.2,31.79,RECEIVED
SH8034187,POL0029663,C07,2026-01-14,2026-01-19,55,55,0,103.76,0.0,13.35,63.29,RECEIVED
SH8034188,POL0029663,C03,2026-01-15,2026-01-19,26,26,0,83.95,0.0,6.31,57.3,RECEIVED
SH8034189,POL0029664,C07,2025-09-27,2025-10-09,109,109,0,156.32,533.71,23.79,29.24,RECEIVED
SH8034190,POL0029665,C03,2025-09-03,2025-09-27,169,169,0,100.54,161.49,5.89,22.4,RECEIVED
SH8034191,POL0029666,C01,2026-04-12,2026-04-23,112,112,0,429.53,53.66,21.6,23.91,RECEIVED
SH8034192,POL0029667,C05,2026-02-12,2026-03-01,10,10,0,29.5,42.2,1.62,33.51,RECEIVED
SH8034193,POL0029668,C05,2025-10-04,2025-10-22,100,100,0,391.02,73.92,27.11,30.58,RECEIVED
SH8034194,POL0029669,C07,2025-08-31,2025-09-15,500,497,3,1203.75,1013.17,67.35,69.23,RECEIVED
SH8034195,POL0029670,C06,2025-03-18,2025-04-20,500,498,2,7689.0,4703.69,252.21,114.58,RECEIVED
SH8034196,POL0029671,C05,2025-05-21,2025-06-16,384,384,0,346.72,253.6,51.03,61.09,RECEIVED
SH8034197,POL0029672,C04,2025-12-01,2025-12-17,82,82,0,163.49,113.82,11.5,43.27,RECEIVED
SH8034198,POL0029672,C03,2025-11-24,2025-12-16,88,88,0,185.63,292.95,12.34,27.55,RECEIVED
SH8034199,POL0029673,C05,2025-05-02,2025-05-20,8,8,0,2.05,0.76,0.23,30.75,RECEIVED
SH8034200,POL0029673,C01,2025-05-01,2025-05-20,5,5,0,2.71,1.15,0.14,15.93,RECEIVED
SH8034201,POL0029674,C03,2025-02-27,2025-03-05,100,100,0,257.59,533.32,19.07,88.1,RECEIVED
SH8034202,POL0029675,C03,2025-05-20,2025-06-10,167,167,0,658.73,495.41,48.94,106.57,RECEIVED
SH8034203,POL0029676,C03,2025-02-13,2025-02-26,45,45,0,92.0,75.88,6.05,46.04,RECEIVED
SH8034204,POL0029677,C03,2026-02-25,2026-03-23,177,177,0,518.17,532.0,73.45,115.88,RECEIVED
SH8034205,POL0029678,C02,2025-06-18,2025-07-11,161,161,0,480.55,245.21,12.39,104.22,RECEIVED
SH8034206,POL0029679,C07,2025-06-25,2025-07-07,424,424,0,697.28,2120.36,122.62,23.5,RECEIVED
SH8034207,POL0029680,C04,2025-11-11,2025-11-26,83,83,0,298.7,479.03,27.17,97.73,RECEIVED
SH8034208,POL0029681,C03,2025-04-23,2025-05-07,44,44,0,1.48,2.87,0.16,26.32,RECEIVED
SH8034209,POL0029682,C03,2025-08-22,2025-08-29,100,100,0,80.76,10.35,5.1,115.15,RECEIVED
SH8034210,POL0029683,C05,2025-12-02,2025-12-13,132,125,7,191.62,517.54,19.51,76.93,RECEIVED
SH8034211,POL0029684,C06,2025-03-23,2025-03-29,500,494,6,1199.85,894.1,72.86,107.55,RECEIVED
SH8034212,POL0029685,C07,2025-08-07,2025-08-12,566,566,0,1104.49,0.0,82.91,84.9,RECEIVED
SH8034213,POL0029686,C02,2025-10-27,2025-10-31,181,181,0,479.07,0.0,11.89,69.56,RECEIVED
SH8034214,POL0029687,C06,2025-11-09,2025-11-15,500,499,1,660.71,349.18,31.28,44.11,RECEIVED
SH8034215,POL0029688,C07,2025-12-19,2025-12-25,36,36,0,48.17,6.45,4.35,112.98,RECEIVED
SH8034216,POL0029689,C05,2025-06-24,2025-07-09,151,151,0,969.64,1544.15,56.14,45.74,RECEIVED
SH8034217,POL0029690,C06,2025-09-24,2025-10-12,50,50,0,161.69,60.2,3.86,40.66,RECEIVED
SH8034218,POL0029691,C05,2025-11-01,2025-11-13,534,534,0,1237.12,780.31,78.97,35.22,RECEIVED
SH8034219,POL0029692,C05,2025-05-04,2025-05-12,80,80,0,58.26,28.5,10.08,117.73,RECEIVED
SH8034220,POL0029693,C04,2025-08-29,2025-09-08,57,57,0,118.4,34.78,15.83,75.85,RECEIVED
SH8034221,POL0029693,C07,2025-08-24,2025-09-07,53,53,0,256.02,127.53,14.72,77.01,RECEIVED
SH8034222,POL0029694,C05,2026-01-19,2026-02-09,72,70,2,187.11,174.09,10.56,96.64,RECEIVED
SH8034223,POL0029695,C07,2025-12-25,2026-01-14,92,92,0,388.7,227.13,22.91,59.44,RECEIVED
SH8034224,POL0029696,C05,2026-04-07,2026-04-15,73,73,0,20.13,6.95,1.51,112.44,RECEIVED
SH8034225,POL0029697,C05,2025-12-15,2026-01-14,500,500,0,107.75,157.81,13.86,51.3,RECEIVED
SH8034226,POL0029698,C02,2025-11-07,2025-11-25,38,38,0,23.75,11.45,1.32,107.72,RECEIVED
SH8034227,POL0029699,C06,2025-12-17,2025-12-31,128,126,2,425.35,92.7,9.91,32.27,RECEIVED
SH8034228,POL0029700,C02,2025-09-10,2025-09-15,64,63,1,385.91,149.47,8.38,63.05,RECEIVED
SH8034229,POL0029701,C02,2025-04-06,2025-04-20,155,155,0,27.62,16.37,0.56,18.21,RECEIVED
SH8034230,POL0029702,C02,2025-07-30,2025-09-01,100,100,0,306.51,177.18,6.38,81.45,RECEIVED
SH8034231,POL0029703,C07,2025-03-22,2025-04-24,175,170,5,61.81,67.56,3.6,65.22,RECEIVED
SH8034232,POL0029704,C03,2026-04-13,2026-05-04,95,95,0,115.43,74.42,7.67,22.38,RECEIVED
SH8034233,POL0029705,C01,2025-07-15,2025-08-02,100,100,0,815.31,1167.0,81.44,62.2,RECEIVED
SH8034234,POL0029706,C06,2025-11-25,2025-11-28,100,95,5,492.72,168.08,24.48,108.4,RECEIVED
SH8034235,POL0029707,C07,2025-09-21,2025-09-25,24,24,0,41.1,7.87,2.51,102.09,RECEIVED
SH8034236,POL0029707,C05,2025-09-26,2025-09-28,33,33,0,27.26,22.31,3.45,44.87,RECEIVED
SH8034237,POL0029708,C02,2025-11-06,2025-11-21,157,156,1,141.0,6.2,5.59,99.14,RECEIVED
SH8034238,POL0029709,C06,2026-02-15,2026-02-25,500,500,0,13437.56,6925.45,294.5,42.6,RECEIVED
SH8034239,POL0029710,C07,2025-12-18,2025-12-28,300,300,0,281.43,127.99,18.36,29.29,RECEIVED
SH8034240,POL0029711,C04,2025-08-25,2025-09-19,69,69,0,256.54,358.24,15.4,18.58,RECEIVED
SH8034241,POL0029711,C01,2025-09-11,2025-10-05,31,31,0,132.37,80.73,6.92,117.24,RECEIVED
SH8034242,POL0029712,C05,2025-03-16,2025-04-10,133,133,0,54.83,154.64,6.97,24.96,RECEIVED
SH8034243,POL0029713,C05,2025-12-05,2025-12-10,140,139,1,133.05,88.68,9.9,17.63,RECEIVED
SH8034244,POL0029714,C07,2026-05-12,2026-06-10,82,82,0,216.95,457.04,16.83,35.16,RECEIVED
SH8034245,POL0029715,C03,2025-08-31,2025-09-07,500,499,1,454.87,485.98,44.35,89.93,RECEIVED
SH8034246,POL0029716,C01,2025-06-26,2025-07-03,500,500,0,1009.8,3067.7,102.56,100.68,RECEIVED
SH8034247,POL0029717,C04,2026-01-25,2026-01-31,100,100,0,175.26,104.39,8.8,109.54,RECEIVED
SH8034248,POL0029718,C07,2025-10-14,2025-10-17,91,91,0,163.72,0.0,10.23,43.45,RECEIVED
SH8034249,POL0029719,C04,2026-04-17,2026-05-13,52,52,0,76.06,37.49,4.02,104.41,RECEIVED
SH8034250,POL0029719,C07,2026-04-19,2026-05-13,75,75,0,80.19,161.92,5.79,15.01,RECEIVED
SH8034251,POL0029720,C02,2025-04-14,2025-04-19,59,59,0,541.25,53.92,15.6,111.11,RECEIVED
SH8034252,POL0029721,C04,2025-02-23,2025-03-16,158,158,0,186.34,256.73,15.33,81.11,RECEIVED
SH8034253,POL0029722,C03,2025-05-04,2025-05-26,77,77,0,106.98,252.15,13.24,69.81,RECEIVED
SH8034254,POL0029723,C03,2025-08-22,2025-09-13,100,100,0,362.41,165.49,21.16,51.56,RECEIVED
SH8034255,POL0029724,C04,2025-10-21,2025-11-06,100,100,0,160.36,71.03,10.45,30.95,RECEIVED
SH8034256,POL0029725,C07,2026-01-27,2026-01-31,165,165,0,156.25,0.0,8.52,48.02,RECEIVED
SH8034257,POL0029725,C01,2026-01-27,2026-01-30,130,130,0,38.4,0.0,6.71,39.49,RECEIVED
SH8034258,POL0029726,C01,2026-02-06,2026-02-16,26,26,0,200.13,121.91,14.18,70.38,RECEIVED
SH8034259,POL0029726,C06,2026-02-18,2026-02-24,24,24,0,280.53,188.65,13.08,55.25,RECEIVED
SH8034260,POL0029727,C01,2025-02-23,2025-03-02,50,48,2,99.5,201.98,17.17,44.98,RECEIVED
SH8034261,POL0029728,C01,2026-01-24,2026-02-13,191,191,0,656.74,598.62,51.85,117.32,RECEIVED
SH8034262,POL0029729,C02,2025-09-02,2025-09-29,221,221,0,2145.87,980.91,143.48,68.55,RECEIVED
SH8034263,POL0029730,C07,2025-05-04,2025-05-06,13,13,0,22.85,46.82,2.94,19.13,RECEIVED
SH8034264,POL0029731,C04,2025-06-05,2025-06-15,100,100,0,158.68,142.76,10.54,93.85,RECEIVED
SH8034265,POL0029732,C03,2025-05-15,2025-06-02,26,26,0,16.43,16.83,0.91,65.05,RECEIVED
SH8034266,POL0029733,C03,2025-04-20,2025-04-23,44,44,0,28.17,0.0,5.0,82.49,RECEIVED
SH8034267,POL0029734,C04,2025-12-23,2026-01-05,500,500,0,1288.04,1835.34,102.08,41.36,RECEIVED
SH8034268,POL0029735,C01,2025-10-15,2025-10-21,500,500,0,4320.34,10015.59,407.36,41.77,RECEIVED
SH8034269,POL0029736,C01,2026-04-05,2026-04-30,53,53,0,36.17,35.29,2.15,50.96,RECEIVED
SH8034270,POL0029737,C05,2025-08-10,2025-08-19,171,171,0,298.87,481.63,27.3,94.49,RECEIVED
SH8034271,POL0029738,C02,2025-05-04,2025-05-14,35,35,0,245.88,60.12,6.05,49.67,RECEIVED
SH8034272,POL0029739,C04,2025-05-30,2025-06-05,100,100,0,149.21,0.0,8.84,98.38,RECEIVED
SH8034273,POL0029740,C03,2025-05-30,2025-06-09,101,101,0,61.21,61.21,3.63,83.92,RECEIVED
SH8034274,POL0029741,C04,2025-02-02,2025-02-06,110,110,0,107.1,135.66,5.48,66.94,RECEIVED
SH8034275,POL0029742,C07,2025-11-07,2025-12-09,41,41,0,41.0,11.85,3.21,43.01,RECEIVED
SH8034276,POL0029743,C05,2025-12-19,2025-12-28,500,498,2,1097.43,1573.02,69.8,48.28,RECEIVED
SH8034277,POL0029744,C02,2025-04-29,2025-06-01,153,151,2,565.76,438.4,30.94,94.44,RECEIVED
SH8034278,POL0029745,C06,2025-10-31,2025-11-14,43,43,0,123.81,76.3,2.59,31.2,RECEIVED
SH8034279,POL0029746,C04,2025-11-06,2025-11-20,205,205,0,155.16,374.26,22.49,98.92,RECEIVED
SH8034280,POL0029747,C07,2025-03-03,2025-03-09,141,141,0,387.5,456.88,19.99,84.29,RECEIVED
SH8034281,POL0029748,C03,2025-07-31,2025-08-10,50,50,0,360.1,560.31,27.62,31.59,RECEIVED
SH8034282,POL0029749,C03,2025-08-19,2025-09-03,100,100,0,898.12,918.89,56.25,112.94,RECEIVED
